challenge_name,AdminID,Grade,Subject,ScaleForm,theta,RawScore,scaledscore,perflevel,LowScaledScore,HighScaledScore,GrowthTheta,Information,StandardErrorTheta,StandardErrorScaleScore,GrowthThetaLow,GrowthThetaHigh,GrowthThetaSe,scaleScoreUnrounded,scaleScoreUnroundedConstrained,
Operational,4,10,ela,01,-4.9817112798131,12,210,1,206.057166967045,213.902131399691,-8.90172232810252,2.4365197275771,0.640641449332833,4.01041370892602,-9.93493729721156,-7.86850735899348,1.03321496910904,209.580463216033,209.580463216033,
Operational,4,10,ela,01,-4.80328200106467,13,210,1,206.057166967045,213.902131399691,-8.6139548070934,2.66513559912867,0.612548308349448,3.83455072371973,-9.60186166536516,-7.62604794882163,0.987906858271766,210.378835150703,210.378835150703,
Operational,4,10,ela,01,-4.62485272231625,14,212,1,208.445597007319,215.505561032764,-8.32618728608427,2.89662898623278,0.587561815186662,3.67813534531676,-9.27379637906436,-7.37857819310418,0.947609092980094,211.177207085372,211.177207085372,
Operational,4,10,ela,01,-4.44642344356782,15,212,1,208.445597007319,215.505561032764,-8.03841976507515,3.1438373418413,0.563988132943072,3.53056415937803,-8.94800964871988,-7.12882988143042,0.909589883644728,211.975579020042,211.975579020042,
Operational,4,10,ela,01,-4.2679941648194,16,212,1,208.445597007319,215.505561032764,-7.75065224406602,3.42763532492176,0.540135466556737,3.38124653347384,-8.62177297778423,-6.87953151034781,0.871120733718211,212.773950954711,212.773950954711,
Operational,4,10,ela,01,-4.08956488607098,17,214,1,210.845427998877,217.097589714553,-7.4628847230569,3.77191992112295,0.514895110824547,3.22324197608536,-8.29329826651245,-6.63247117960134,0.830413543455555,213.572322889381,213.572322889381,
Operational,4,10,ela,01,-3.88226355547809,18,214,1,210.845427998877,217.097589714553,-7.1285528778292,4.27142468654171,0.483853206357501,3.02891973959028,-7.90890259791147,-6.34820315774693,0.780349720082269,214.37069482405,214.37069482405,
Operational,4,10,ela,01,-3.66815597346391,19,216,1,213.293918995836,218.640958390942,-6.78324403312805,4.90241143578057,0.4516428316851,2.82728288282684,-7.51164544217488,-6.05484262408122,0.728401409046832,215.169066758719,215.169066758719,
Operational,4,10,ela,01,-3.47910256168632,20,216,1,213.293918995836,218.640958390942,-6.47834210208198,5.53086388237893,0.425210044249741,2.66181370625969,-7.16411318853271,-5.79257101563124,0.685771086450734,215.967438693389,215.967438693389,
Operational,4,10,ela,01,-3.30986461400286,21,216,1,213.293918995836,218.640958390942,-6.20539819395686,6.11512426216472,0.404387159262697,2.53146250357305,-6.85758650724945,-5.55320988066427,0.652188313292589,216.765810628058,216.765810628058,
Operational,4,10,ela,01,-3.15611200918133,22,218,1,215.301449846375,220.62528721375,-5.95742876736644,6.63744882035221,0.388149836279134,2.42981690640268,-6.58342981915364,-5.33142771557925,0.626001051787192,217.564182562728,217.564182562728,
Operational,4,10,ela,01,-3.01447652820455,23,218,1,215.301449846375,220.62528721375,-5.72900161945934,7.09899829507849,0.375319789488132,2.89402046097291,-6.3343106033002,-5.12369263561848,0.605308983840859,218.362554497397,218.362554497397,
Operational,4,10,ela,01,-2.88244851883091,24,220,2,217.315875104464,224.648673798936,-5.51606922838697,7.51100065847726,0.364880874396766,3.41539508076033,-6.1045425183387,-4.92759593843525,0.588473289951726,219.183392631286,219.183392631286,
Operational,4,10,ela,01,-2.75815646646706,25,220,2,217.315875104464,224.648673798936,-5.31561324918464,7.88765219547529,0.356062407427419,3.91740361371089,-5.88986427473743,-4.74136222363184,0.574251025552798,219.961460536867,219.961460536867,
Operational,4,10,ela,01,-2.64018903662051,26,222,2,218.519380237587,227.321284957959,-5.12535750705039,8.24164229745793,0.348331796228208,4.40095236018581,-5.68714074235998,-4.5635742717408,0.561783235309591,221.779012941599,221.779012941599,
Operational,4,10,ela,01,-2.52747751384117,27,224,2,219.268631384691,229.003612901794,-4.94357839699129,8.58200018512121,0.341354584718937,4.86749075855161,-5.49410891148251,-4.39304788250007,0.55053051449122,223.572354592822,223.572354592822,
Operational,4,10,ela,01,-2.41917178984633,28,226,2,220.85563319886,231.40935842394,-4.76890487970921,8.91377797077368,0.334941602534401,5.31902392628498,-5.30909265225548,-4.22871710716295,0.540187772546264,225.29559602472,225.29559602472,
Operational,4,10,ela,01,-2.31461443542807,29,226,2,220.85563319886,231.40935842394,-4.60027666524091,9.23858854843009,0.329000976629231,5.23470129879446,-5.13088350352591,-4.0696698269559,0.530606838285001,226.959197527,226.959197527,
Operational,4,10,ela,01,-2.21325764179291,30,228,2,223.424826914076,233.718923545974,-4.43681025744946,9.55592969450366,0.323491986657395,5.14704831594901,-4.95853229611761,-3.91508821878131,0.521722038668147,228.571875230025,228.571875230025,
Operational,4,10,ela,01,-2.11466312779975,31,230,2,225.074683189122,235.206521972382,-4.27779880441929,9.86445022695502,0.318393033763928,5.06591939162972,-4.79129734387146,-3.76430026496712,0.513498539452168,230.140602580752,230.140602580752,
Operational,4,10,ela,01,-2.01846386914359,32,232,2,226.680317910746,236.662120620882,-4.12265037597426,10.1632232050741,0.313678150166002,4.99090135506766,-4.62854483623977,-3.61675591570875,0.505894460265509,231.671219265814,231.671219265814,
Operational,4,10,ela,01,-1.92436451419117,33,234,2,229.013511555424,238.791102960803,-3.97088863432985,10.4525817327657,0.30930590690041,4.92133503421496,-4.46973161955375,-3.47204564910596,0.498842985223892,233.168424595208,233.168424595208,
Operational,4,10,ela,01,-1.832115463464,34,234,2,229.013511555424,238.791102960803,-3.8221110299512,10.7346088494069,0.305215712927667,4.85625637116416,-4.3143574241434,-3.32986463575899,0.492246394192202,234.636189921018,234.636189921018,
Operational,4,10,ela,01,-1.74152200644668,35,236,2,231.283143720203,240.665174809367,-3.6760035372326,11.0130676724424,0.301332410738563,4.69101554458226,-4.16198701172841,-3.1900200627368,0.485983474495803,236.077613262583,236.077613262583,
Operational,4,10,ela,01,-1.65242730813782,36,238,2,233.487903545497,242.210586497468,-3.53231321551389,11.2930053169441,0.29757417189416,4.47014701571402,-4.01223547021886,-3.05239096080893,0.479922254704969,237.495190005763,237.495190005763,
Operational,4,10,ela,01,-1.56470562663636,37,238,2,233.487903545497,242.210586497468,-3.39083727052608,11.5800104055165,0.293863417662758,4.25253593625754,-3.86477488776721,-2.91689965328496,0.473937617241124,238.890920817242,238.890920817242,
Operational,4,10,ela,01,-1.47825399811756,38,240,3,235.650083584856,243.724323427872,-3.25140964407061,11.8792775613283,0.290138248574211,4.03711992150774,-3.7193393758264,-2.78347991231482,0.467929731755792,240.203228178185,240.203228178185,
Operational,4,10,ela,01,-1.39298738267259,39,242,3,237.766886372654,245.200789935748,-3.11389318531704,12.1945842500394,0.286362734415906,3.82323459550395,-3.57573383596747,-2.6520525346666,0.461840650650431,241.238017200575,241.238017200575,
Operational,4,10,ela,01,-1.30881871810045,40,242,3,237.766886372654,245.200789935748,-2.97814748191863,12.527371427367,0.282533547768397,3.61066896758958,-3.43381248944163,-2.52248247439563,0.455665007523002,242.259481576451,242.259481576451,
Operational,4,10,ela,01,-1.22566007419665,41,244,3,240.391206258608,247.126815307748,-2.84403072162831,12.8759200319837,0.278683248709974,3.39971367387948,-3.29348603630854,-2.39457540694809,0.449455314680223,243.268688419944,243.268688419944,
Operational,4,10,ela,01,-1.14340179071794,42,244,3,240.391206258608,247.126815307748,-2.71136604638458,13.2349021289743,0.274877778921511,3.33589537526106,-3.15468396805967,-2.26804812470948,0.443317921675093,244.266968559248,244.266968559248,
Operational,4,10,ela,01,-1.06191453219125,43,246,3,242.475986974569,249.017298048659,-2.57994486627031,13.5952308791395,0.271210629246921,3.29139113163738,-3.01734847512394,-2.14254125741668,0.43740360885363,245.255891599621,245.255891599621,
Operational,4,10,ela,01,-0.981038781894756,44,246,3,242.475986974569,249.017298048659,-2.44950991559504,13.9444134460437,0.267793403258051,3.24991994245207,-2.88140228403767,-2.01761754715242,0.431892368442623,246.237393423607,246.237393423607,
Operational,4,10,ela,01,-0.900580600431593,45,248,3,244.503518210026,250.898309995171,-2.31974841239914,14.2673251288559,0.26474558165786,3.21293181623616,-2.74672530916291,-1.89277151563536,0.426976896763775,247.213827664665,247.213827664665,
Operational,4,10,ela,01,-0.820308755460126,46,248,3,244.503518210026,250.898309995171,-2.1902874293346,14.5473353698388,0.262185261438095,3.18185996890892,-2.61313508784892,-1.76743977082028,0.422847658514318,248.188000540532,248.188000540532,
Operational,4,10,ela,01,-0.739952599673253,47,250,3,246.502854756583,252.803554276367,-2.06069047130836,14.7676260839399,0.260222386972165,3.15803867684666,-2.4803724413041,-1.64100850131263,0.419681969995735,249.163196605907,249.163196605907,
Operational,4,10,ela,01,-0.659199296011619,48,250,3,246.502854756583,252.803554276367,-1.93045300035624,14.9125031336466,0.258955253458027,3.14266084293722,-2.3480913602858,-1.51281464042669,0.417638359929557,250.143212427043,250.143212427043,
Operational,4,10,ela,01,-0.577691616268756,49,252,3,248.494956249129,254.773058641851,-1.79899888527303,14.9685043098429,0.258470389116065,3.13677656694253,-2.21585526474125,-1.38214250580482,0.416856379468217,251.132383297709,251.132383297709,
Operational,4,10,ela,01,-0.495023956714518,50,252,3,248.494956249129,254.773058641851,-1.66567397568188,14.9251810149247,0.258845248044279,3.1413258257801,-2.08313492086519,-1.24821303049856,0.417460945183313,252.13563159327,252.13563159327,
Operational,4,10,ela,01,-0.410737887009184,51,254,3,250.51179814403,256.85428337096,-1.52973892340324,14.7755206202944,0.260152859487236,3.15719489668976,-1.94930876072591,-1.11016908608058,0.419569837322665,253.158520788723,253.158520788723,
Operational,4,10,ela,01,-0.324296996155682,52,254,3,250.51179814403,256.85428337096,-1.39032861446059,14.5160190749117,0.262467923211794,3.18529033024021,-1.8136321447829,-0.967025084138281,0.423303530322307,254.207560726266,254.207560726266,
Operational,4,10,ela,01,-0.235101567282115,53,256,3,252.597835110505,259.106688701185,-1.24647583630481,14.1466974081286,0.265871917568774,3.2266009413686,-1.67526926730098,-0.817682405308648,0.428793430996165,255.290029523275,255.290029523275,
Operational,4,10,ela,01,-0.142445670634649,54,256,3,252.597835110505,259.106688701185,-1.09704207816744,13.6710402364623,0.270457618303235,3.28225264931112,-1.53323124455917,-0.660852911775701,0.436189166391734,256.414494288414,256.414494288414,
Operational,4,10,ela,01,-0.0455000738803635,55,258,3,254.813547132562,260.931237550806,-0.940689969105417,13.0962033578028,0.276329527813454,3.15462114801485,-1.38634924519663,-0.495030693014208,0.445659276091209,257.591018520869,257.591018520869,
Operational,4,10,ela,01,0.0566980229606765,56,258,3,254.813547132562,260.931237550806,-0.775866722684845,12.4336960252823,0.283595853820698,2.96306927022952,-1.23324499823969,-0.318488447130005,0.45737827555484,258.831286686416,258.831286686416,
Operational,4,10,ela,01,0.165286056678784,57,260,4,257.244417449616,262.584563774356,-0.60073790137535,11.7002763630996,0.292349220364753,2.76943444892962,-1.07223344853794,-0.129242354212758,0.471495547162592,260.086308792967,260.086308792967,
Operational,4,10,ela,01,0.281566594449245,58,260,4,257.244417449616,262.584563774356,-0.413202748341454,10.9193022294021,0.302623435066477,2.57071187581028,-0.901268363576783,0.074862866893875,0.488065615235329,260.903172423247,260.903172423247,
Operational,4,10,ela,01,0.407012375866091,59,262,4,259.85532836718,264.515747502503,-0.21088605574149,10.1213974128343,0.314325605768832,2.36224802992135,-0.717824720719906,0.296052609236926,0.506938664978416,261.784421326773,261.784421326773,
Operational,4,10,ela,01,0.543150675473797,60,262,4,259.85532836718,264.515747502503,0.00867533725020098,9.34373121737595,0.327144656853882,2.29817110540137,-0.518937661998408,0.53628833649881,0.527612999248609,262.740784513339,262.740784513339,
Operational,4,10,ela,01,0.691432347705408,61,264,4,261.911565227244,266.788617987882,0.247821342482567,8.62463362588597,0.340509844495816,2.39206072705176,-0.30134679022014,0.796989475185274,0.549168132702707,263.782454146157,263.782454146157,
Operational,4,10,ela,01,0.853038732967817,62,264,4,261.911565227244,266.788617987882,0.508457204446559,7.99162423844574,0.353738615981084,2.48499203358682,-0.0620460521944083,1.07896046108753,0.570503256640968,264.91772906897,264.91772906897,
Operational,4,10,ela,01,1.02881290619089,63,266,4,263.577721784503,268.727341878172,0.791942619175777,7.44379950143657,0.366524210166821,2.57481004683402,0.200818986948101,1.38306625140345,0.591123632227676,266.152531831338,266.152531831338,
Operational,4,10,ela,01,1.21973219088407,64,268,4,265.502691407276,270.948398180691,1.09985379639045,6.93777226202689,0.379655748583558,2.6670582970394,0.487551855962868,1.71215573681803,0.612301940427579,267.49372807084,267.49372807084,
Operational,4,10,ela,01,1.42808041196298,65,268,4,265.502691407276,270.948398180691,1.43587404770285,6.39172145695899,0.395540610612029,2.77864847637534,0.797953288438091,2.07379480696761,0.637920759264761,268.957361517127,268.957361517127,
Operational,4,10,ela,01,1.65948796528884,66,270,4,267.643053489456,273.522917220608,1.8090839739575,5.70966366025828,0.418499301064719,2.93993186557583,1.13413585302021,2.48403209489479,0.674948120937291,270.582985355032,270.582985355032,
Operational,4,10,ela,01,1.92654847084618,67,272,4,269.256154910582,275.6619830711,2.23979433821356,4.8105471946242,0.455934819324866,3.20291408025898,1.50447088895023,2.97511778747689,0.735323449263329,272.459068990841,272.459068990841,
Operational,4,10,ela,01,2.25725340884515,68,274,4,271.106434250166,278.458067454718,2.7731492946477,3.65239203555714,0.523252493333973,3.67581660227589,1.92925711548991,3.61704147380548,0.843892179157789,274.782250852442,274.782250852442,
Operational,4,10,ela,01,2.72041568447276,69,278,4,273.405750904161,280,3.52012905501664,2.30190870285253,0.659107043265508,4.63018646480862,2.45713310922462,4.58312500080865,1.06299594579202,278.035937368969,278.035937368969,
Operational,4,10,ela,01,3.45049225025441,70,280,4,273.539773510275,280,4.69758336607765,1.30625666888175,0.874955045040461,6.14650540948691,3.28647165800019,6.10869507415512,1.41111170807747,283.164680367084,280,
Operational,4,10,ela,01,3.99999999999992,71,280,4,273.539773510275,280,5.58381954899987,1.12707122937975,0.941942338698308,6.6170870298441,4.06467194249674,7.102967155503,1.51914760650313,287.024938531787,280,
Operational,4,10,ela,01,3.99999999999992,72,280,4,273.539773510275,280,5.58381954899987,1.12707122937975,0.941942338698308,6.6170870298441,4.06467194249674,7.102967155503,1.51914760650313,287.024938531787,280,
